Recording timestamp	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording start time	Recording duration	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Recording monitor latency	Average calibration accuracy (mm)	Average calibration precision (mm)	Average calibration accuracy (degrees)	Average calibration precision (degrees)	Average calibration accuracy (pixels)	Average calibration precision (pixels)	Eyetracker timestamp	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Pupil diameter left	Pupil diameter right	Validity left	Validity right	Eye position left X (RCSmm)	Eye position left Y (RCSmm)	Eye position left Z (RCSmm)	Eye position right X (RCSmm)	Eye position right Y (RCSmm)	Eye position right Z (RCSmm)	Gaze point left X (RCSmm)	Gaze point left Y (RCSmm)	Gaze point right X (RCSmm)	Gaze point right Y (RCSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Presented Stimulus name	Presented Media name	Presented Media width	Presented Media height	Presented Media position X (RCSpx)	Presented Media position Y (RCSpx)	Original Media width	Original Media height	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y	Fixation point X (MCSnorm)	Fixation point Y (MCSnorm)	AOI hit [bear_raindeer - correct]	AOI hit [bear_raindeer - foil1]	AOI hit [bear_raindeer - foil2]	
101889	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405274844			937	488	934	466	941	509	-0,08337	-0,13856	-0,98684	0,03196	-0,12301	-0,99189	3,38	3,51	Valid	Valid	153,3	179,0	538,9	217,2	179,3	534,0	170,6	85,3	172,1	93,1	0,4839	0,4628	0,4811	0,4475	0,4867	0,4782	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4565	937	488	0,4839	0,4628	0	0	0	
101905	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405291499			996	399	990	373	1003	425	-0,06291	-0,11001	-0,99194	0,05104	-0,09117	-0,99453	3,36	3,51	Valid	Valid	153,4	178,5	537,1	217,1	178,8	532,2	180,9	68,2	183,3	77,7	0,5259	0,3993	0,5212	0,3807	0,5306	0,4179	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4566	996	399	0,5259	0,3993	0	0	0	
101922	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405308153			989	401	984	383	995	419	-0,06567	-0,10813	-0,99196	0,04914	-0,09468	-0,99429	3,34	3,48	Valid	Valid	153,3	178,6	537,2	217,1	178,8	532,3	179,9	70,0	181,9	76,6	0,5211	0,4008	0,5172	0,3879	0,5249	0,4137	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4567	989	401	0,5211	0,4008	0	0	0	
101939	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405324808			994	393	985	377	1003	408	-0,06293	-0,10437	-0,99254	0,04959	-0,09269	-0,99446	3,30	3,44	Valid	Valid	153,3	178,5	537,1	217,1	178,8	532,2	180,1	69,0	183,3	74,6	0,5243	0,3948	0,5180	0,3837	0,5306	0,4058	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4568	994	393	0,5243	0,3948	0	0	0	
101955	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405341463			995	398	991	384	1000	411	-0,06398	-0,10545	-0,99236	0,05157	-0,09479	-0,99416	3,31	3,43	Valid	Valid	153,3	178,5	537,2	217,1	178,8	532,3	181,2	70,1	182,8	75,2	0,5253	0,3982	0,5222	0,3883	0,5284	0,4082	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4569	995	398	0,5253	0,3982	0	0	0	
101972	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405358117			986	399	985	383	988	415	-0,06784	-0,10616	-0,99203	0,04955	-0,09424	-0,99432	3,27	3,40	Valid	Valid	153,2	178,3	536,9	217,0	178,6	532,0	180,0	70,0	180,6	75,8	0,5188	0,3991	0,5176	0,3878	0,5201	0,4104	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4570	986	399	0,5188	0,3991	0	0	0	
101988	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405374772			993	397	987	381	1000	414	-0,06384	-0,10567	-0,99235	0,05045	-0,09341	-0,99435	3,26	3,39	Valid	Valid	153,2	178,3	537,2	217,0	178,5	532,3	180,4	69,6	182,7	75,6	0,5238	0,3980	0,5193	0,3863	0,5284	0,4097	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4571	993	397	0,5238	0,3980	0	0	0	
102005	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405391427			991	402	987	389	996	416	-0,06494	-0,10615	-0,99223	0,05048	-0,09614	-0,99409	3,23	3,35	Valid	Valid	153,1	178,2	537,3	216,9	178,4	532,4	180,4	71,2	182,1	76,0	0,5225	0,4018	0,5191	0,3925	0,5259	0,4111	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4572	991	402	0,5225	0,4018	0	0	0	
102022	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405408082			994	401	980	389	1008	412	-0,06094	-0,10467	-0,99264	0,04831	-0,09595	-0,99421	3,22	3,37	Valid	Valid	153,0	178,1	537,6	216,9	178,3	532,7	179,1	71,2	184,2	75,3	0,5242	0,4004	0,5142	0,3925	0,5341	0,4084	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4573	994	401	0,5242	0,4004	0	0	0	
102038	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405424736			1001	398	981	387	1022	409	-0,05610	-0,10363	-0,99303	0,04878	-0,09473	-0,99431	3,20	3,33	Valid	Valid	152,9	178,0	537,7	216,8	178,2	532,8	179,3	70,7	186,7	74,8	0,5294	0,3986	0,5149	0,3905	0,5440	0,4067	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4574	1001	398	0,5294	0,3986	0	0	0	
102055	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405441391			995	402	984	385	1006	418	-0,06132	-0,10628	-0,99244	0,05006	-0,09384	-0,99433	3,19	3,29	Valid	Valid	152,8	177,8	537,6	216,8	178,0	532,8	179,9	70,4	183,8	76,5	0,5249	0,4012	0,5172	0,3893	0,5327	0,4131	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4575	995	402	0,5249	0,4012	0	0	0	
102072	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405458046			991	396	985	372	998	420	-0,06396	-0,10661	-0,99224	0,05059	-0,08951	-0,99470	3,17	3,27	Valid	Valid	152,8	177,7	537,6	216,7	177,9	532,8	180,1	68,1	182,4	76,7	0,5225	0,3972	0,5180	0,3803	0,5269	0,4140	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4576	991	396	0,5225	0,3972	0	0	0	
102088	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405474700			986	402	977	372	995	433	-0,06483	-0,11103	-0,99170	0,04809	-0,08947	-0,99483	3,16	3,29	Valid	Valid	152,7	177,8	537,7	216,6	178,0	532,8	178,7	68,0	181,8	79,1	0,5186	0,4016	0,5124	0,3800	0,5247	0,4232	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4577	986	402	0,5186	0,4016	0	0	0	
102105	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405491355			989	393	974	378	1004	408	-0,06146	-0,10280	-0,99280	0,04715	-0,09144	-0,99469	3,13	3,26	Valid	Valid	152,6	177,8	537,7	216,6	178,1	532,8	178,1	69,0	183,6	74,5	0,5209	0,3947	0,5101	0,3840	0,5317	0,4054	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4578	989	393	0,5209	0,3947	0	0	0	
102122	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405508010			991	380	980	379	1002	381	-0,06222	-0,09409	-0,99362	0,04935	-0,09201	-0,99453	3,13	3,21	Valid	Valid	152,5	177,9	537,7	216,5	178,2	532,8	179,2	69,2	183,1	69,7	0,5222	0,3857	0,5144	0,3849	0,5299	0,3866	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4579	991	380	0,5222	0,3857	0	0	0	
102138	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405524664			988	389	980	383	996	395	-0,06420	-0,09883	-0,99303	0,04952	-0,09347	-0,99439	3,12	3,20	Valid	Valid	152,4	178,0	537,9	216,5	178,3	533,0	179,2	70,0	182,0	72,2	0,5201	0,3920	0,5146	0,3877	0,5255	0,3963	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4580	988	389	0,5201	0,3920	0	0	0	
102155	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405541319			994	397	979	381	1008	413	-0,05977	-0,10493	-0,99268	0,04908	-0,09290	-0,99447	3,12	3,23	Valid	Valid	152,4	177,9	537,6	216,4	178,2	532,8	178,9	69,7	184,3	75,5	0,5239	0,3981	0,5134	0,3868	0,5345	0,4093	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4581	994	397	0,5239	0,3981	0	0	0	
102172	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405557974			990	401	977	383	1004	419	-0,06143	-0,10716	-0,99234	0,04814	-0,09356	-0,99445	3,11	3,22	Valid	Valid	152,4	178,1	538,3	216,5	178,5	533,4	178,5	69,9	183,5	76,6	0,5216	0,4005	0,5118	0,3875	0,5314	0,4134	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4582	990	401	0,5216	0,4005	0	0	0	
102188	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405574628			985	397	974	383	995	410	-0,06449	-0,10397	-0,99249	0,04732	-0,09374	-0,99447	3,10	3,20	Valid	Valid	152,5	178,1	538,1	216,6	178,4	533,2	178,1	70,1	181,9	74,9	0,5177	0,3975	0,5102	0,3881	0,5252	0,4069	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4583	985	397	0,5177	0,3975	0	0	0	
102205	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405591283			981	397	972	384	990	410	-0,06647	-0,10405	-0,99235	0,04650	-0,09397	-0,99449	3,10	3,20	Valid	Valid	152,6	178,1	538,2	216,7	178,4	533,3	177,7	70,2	181,0	74,9	0,5151	0,3978	0,5089	0,3885	0,5214	0,4071	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4584	981	397	0,5151	0,3978	0	0	0	
102222	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405607938			983	396	977	388	990	403	-0,06669	-0,10169	-0,99258	0,04786	-0,09527	-0,99430	3,11	3,19	Valid	Valid	152,7	178,0	538,1	216,8	178,3	533,2	178,6	70,9	181,0	73,7	0,5167	0,3969	0,5121	0,3915	0,5214	0,4023	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4585	983	396	0,5167	0,3969	0	0	0	
102238	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405624592			986	397	977	382	995	413	-0,06527	-0,10472	-0,99236	0,04784	-0,09314	-0,99450	3,11	3,20	Valid	Valid	152,7	178,0	538,0	216,9	178,3	533,1	178,6	69,8	181,8	75,4	0,5185	0,3980	0,5123	0,3871	0,5247	0,4089	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4586	986	397	0,5185	0,3980	0	0	0	
102255	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405641247			985	397	969	380	1001	414	-0,06343	-0,10542	-0,99240	0,04476	-0,09240	-0,99472	3,11	3,20	Valid	Valid	152,8	178,0	538,2	217,0	178,3	533,3	177,0	69,4	182,9	75,8	0,5175	0,3978	0,5061	0,3854	0,5289	0,4103	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4587	985	397	0,5175	0,3978	0	0	0	
102272	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405657902			994	378	976	375	1011	382	-0,05967	-0,09407	-0,99378	0,04757	-0,09039	-0,99477	3,11	3,17	Valid	Valid	152,8	177,8	537,5	216,9	178,1	532,6	178,5	68,5	184,9	69,8	0,5242	0,3844	0,5117	0,3818	0,5367	0,3869	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4588	994	378	0,5242	0,3844	0	0	0	
102288	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405674557			999	365	984	364	1014	366	-0,06109	-0,08748	-0,99429	0,04807	-0,08577	-0,99515	3,11	3,16	Valid	Valid	153,9	177,3	537,7	218,1	177,4	532,7	179,9	66,5	185,4	66,9	0,5279	0,3749	0,5172	0,3741	0,5386	0,3757	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4589	999	365	0,5279	0,3749	0	0	0	
102305	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405691211			656	439	640	429	672	448	-0,17081	-0,11304	-0,97880	-0,06450	-0,10696	-0,99217	3,15	3,25	Valid	Valid	151,9	177,0	537,8	215,9	177,0	533,1	116,9	78,4	122,9	81,9	0,2828	0,4276	0,2712	0,4208	0,2945	0,4345	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4590	656	439	0,2828	0,4276	0	0	0	
102322	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405707866			643	447	629	436	657	457	-0,17652	-0,11620	-0,97741	-0,06842	-0,10978	-0,99160	3,13	3,23	Valid	Valid	152,1	177,2	537,7	216,4	177,2	533,0	115,0	79,8	120,2	83,6	0,2737	0,4335	0,2635	0,4259	0,2839	0,4410	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4591	643	447	0,2737	0,4335	0	0	0	
102338	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405724521			646	438	632	423	659	452	-0,17543	-0,11501	-0,97775	-0,06668	-0,10593	-0,99214	3,13	3,21	Valid	Valid	151,6	177,3	536,5	215,9	177,4	531,7	115,6	77,4	120,5	82,6	0,2755	0,4268	0,2660	0,4168	0,2850	0,4369	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4592	646	438	0,2755	0,4268	0	0	0	
102355	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405741175			655	431	637	419	674	443	-0,17018	-0,11236	-0,97899	-0,06488	-0,10440	-0,99242	3,15	3,20	Valid	Valid	151,4	177,3	536,5	215,6	177,5	531,8	116,4	76,6	123,2	81,0	0,2823	0,4220	0,2690	0,4135	0,2957	0,4306	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4593	655	431	0,2823	0,4220	0	0	0	
102372	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405757830			656	431	642	421	669	441	-0,17145	-0,11186	-0,97882	-0,06264	-0,10509	-0,99249	3,15	3,20	Valid	Valid	151,2	177,2	536,2	215,4	177,5	531,5	117,4	77,0	122,3	80,6	0,2825	0,4222	0,2730	0,4151	0,2921	0,4294	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4594	656	431	0,2825	0,4222	0	0	0	
102388	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405774485			654	431	648	422	661	439	-0,17364	-0,11121	-0,97851	-0,06036	-0,10526	-0,99261	3,15	3,22	Valid	Valid	151,0	177,1	535,9	215,1	177,5	531,1	118,4	77,2	120,9	80,3	0,2818	0,4220	0,2770	0,4158	0,2865	0,4281	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4595	654	431	0,2818	0,4220	0	0	0	
102405	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405791139			654	432	641	421	668	443	-0,17100	-0,11260	-0,97882	-0,06248	-0,10492	-0,99252	3,15	3,23	Valid	Valid	150,8	177,1	536,0	215,0	177,5	531,3	117,1	77,0	122,2	81,0	0,2818	0,4230	0,2719	0,4152	0,2917	0,4308	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4596	654	432	0,2818	0,4230	0	0	0	
102422	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405807794			656	434	649	427	664	440	-0,17211	-0,11153	-0,97874	-0,05946	-0,10664	-0,99252	3,16	3,25	Valid	Valid	150,7	176,9	535,9	214,8	177,5	531,1	118,6	78,1	121,4	80,5	0,2831	0,4240	0,2775	0,4193	0,2886	0,4288	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4597	656	434	0,2831	0,4240	0	0	0	
102438	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405824449			656	431	653	429	658	433	-0,17397	-0,10945	-0,97865	-0,05766	-0,10728	-0,99256	3,19	3,26	Valid	Valid	150,6	177,1	536,5	214,8	177,7	531,7	119,4	78,3	120,3	79,2	0,2826	0,4221	0,2809	0,4204	0,2842	0,4239	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4598	656	431	0,2826	0,4221	0	0	0	
102455	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405841103			651	432	641	428	660	436	-0,17297	-0,11036	-0,97872	-0,06152	-0,10705	-0,99235	3,20	3,27	Valid	Valid	150,4	177,1	536,7	214,7	177,8	532,0	117,2	78,2	120,7	79,6	0,2790	0,4226	0,2721	0,4198	0,2859	0,4254	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4599	651	432	0,2790	0,4226	0	0	0	
102471	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405857758			654	428	641	430	667	426	-0,17052	-0,10700	-0,97953	-0,06118	-0,10760	-0,99231	3,22	3,30	Valid	Valid	150,3	177,0	536,4	214,5	177,7	531,6	117,2	78,6	122,0	77,8	0,2815	0,4199	0,2722	0,4214	0,2909	0,4184	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4600	654	428	0,2815	0,4199	0	0	0	
102488	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405874413			659	423	647	422	671	423	-0,16898	-0,10628	-0,97987	-0,05873	-0,10508	-0,99273	3,23	3,28	Valid	Valid	150,1	177,0	536,5	214,4	177,7	531,7	118,3	77,2	122,7	77,4	0,2851	0,4163	0,2767	0,4160	0,2936	0,4166	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4601	659	423	0,2851	0,4163	0	0	0	
102505	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405891067			664	417	653	410	675	423	-0,16748	-0,10617	-0,98014	-0,05640	-0,10069	-0,99332	3,26	3,31	Valid	Valid	149,8	176,8	536,1	214,1	177,6	531,3	119,4	75,0	123,3	77,4	0,2885	0,4119	0,2808	0,4072	0,2962	0,4166	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4602	664	417	0,2885	0,4119	0	0	0	
102521	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405907722			659	421	648	412	670	431	-0,16837	-0,10892	-0,97969	-0,05758	-0,10117	-0,99320	3,27	3,33	Valid	Valid	149,6	176,8	536,0	213,9	177,7	531,3	118,5	75,2	122,6	78,8	0,2852	0,4152	0,2773	0,4082	0,2932	0,4223	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4603	659	421	0,2852	0,4152	0	0	0	
102538	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405924377			650	420	638	408	662	431	-0,17062	-0,10899	-0,97929	-0,06056	-0,09976	-0,99317	3,27	3,34	Valid	Valid	149,3	176,7	535,9	213,6	177,7	531,1	116,6	74,5	121,1	78,9	0,2788	0,4139	0,2701	0,4054	0,2874	0,4225	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4604	650	420	0,2788	0,4139	0	0	0	
102555	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405941032			644	421	633	409	655	433	-0,17251	-0,10954	-0,97890	-0,06191	-0,10015	-0,99304	3,28	3,35	Valid	Valid	149,0	176,7	535,8	213,4	177,7	531,0	115,6	74,7	119,8	79,1	0,2742	0,4149	0,2661	0,4064	0,2823	0,4235	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4605	644	421	0,2742	0,4149	0	0	0	
102571	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405957686			646	422	633	410	659	435	-0,17090	-0,11015	-0,97911	-0,06139	-0,10014	-0,99308	3,29	3,37	Valid	Valid	148,8	176,5	535,3	213,1	177,6	530,5	115,7	74,9	120,5	79,5	0,2756	0,4159	0,2663	0,4068	0,2850	0,4249	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4606	646	422	0,2756	0,4159	0	0	0	
102588	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405974341			647	420	630	408	663	433	-0,16899	-0,10941	-0,97953	-0,06170	-0,09934	-0,99314	3,29	3,37	Valid	Valid	148,4	176,4	534,8	212,7	177,5	530,1	115,2	74,5	121,3	79,1	0,2764	0,4145	0,2645	0,4056	0,2882	0,4234	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4607	647	420	0,2764	0,4145	0	0	0	
102605	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6405990996			644	425	630	405	657	444	-0,17053	-0,11303	-0,97885	-0,06143	-0,09812	-0,99328	3,29	3,38	Valid	Valid	148,2	176,2	534,4	212,5	177,4	529,7	115,1	74,0	120,2	81,2	0,2740	0,4175	0,2642	0,4036	0,2839	0,4314	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4608	644	425	0,2740	0,4175	0	0	0	
